Employee_ID,Attrition_rate
EID_14242,0.15828556
EID_16569,0.15828556
EID_8094,0.17039669
EID_7824,0.20626463
EID_8978,0.15828556
EID_25314,0.15828556
EID_17810,0.15828556
EID_14856,0.1640373
EID_22144,0.19176732
EID_23603,0.17492986
EID_7211,0.17053065
EID_19340,0.1747077
EID_1501,0.20581576
EID_22111,0.16677122
EID_16147,0.1865019
EID_16746,0.16570862
EID_20777,0.19824135
EID_12999,0.15828556
EID_21663,0.17569001
EID_11862,0.16700895
EID_17683,0.16273543
EID_19819,0.17375906
EID_21562,0.17865953
EID_24390,0.18165414
EID_14444,0.2081185
EID_3261,0.1773574
EID_7752,0.16413294
EID_3033,0.15828556
EID_22433,0.15828556
EID_23727,0.15828556
EID_24107,0.15828556
EID_22537,0.1939208
EID_13645,0.20197862
EID_16021,0.19576979
EID_19800,0.184633
EID_1944,0.15828556
EID_15868,0.15828556
EID_22188,0.14266643
EID_13833,0.16677329
EID_15028,0.18146072
EID_24861,0.15828556
EID_13033,0.15828556
EID_23673,0.15828556
EID_13265,0.14714001
EID_23411,0.16254662
EID_3761,0.15828556
EID_7299,0.15828556
EID_2379,0.17256582
EID_18863,0.17462459
EID_12115,0.19220452
EID_23879,0.15828556
EID_16586,0.16577719
EID_19003,0.15828556
EID_11107,0.19003382
EID_15416,0.15828556
EID_19214,0.17317207
EID_5135,0.15828556
EID_22464,0.15828556
EID_22759,0.1719714
EID_17833,0.17025866
EID_17627,0.16512544
EID_25730,0.17194408
EID_2377,0.1645207
EID_18085,0.17114714
EID_14096,0.18545222
EID_8384,0.17049636
EID_17105,0.15828556
EID_9929,0.15828556
EID_13267,0.18226293
EID_12954,0.15828556
EID_4464,0.15921806
EID_11464,0.15828556
EID_19308,0.16767757
EID_17530,0.19719425
EID_6981,0.18550357
EID_19951,0.15957403
EID_1100,0.18309927
EID_25145,0.18264906
EID_15614,0.16294141
EID_2961,0.17570172
EID_1742,0.17299365
EID_2843,0.21608502
EID_9549,0.17513767
EID_12832,0.16125411
EID_17914,0.15828556
EID_22832,0.15828556
EID_5755,0.15828556
EID_1141,0.16614644
EID_18954,0.15926062
EID_10824,0.16037343
EID_24478,0.21571489
EID_14916,0.17090063
EID_4434,0.15954654
EID_23650,0.15317811
EID_16556,0.15828556
EID_24656,0.16668944
EID_25965,0.19488823
EID_9279,0.1739105
EID_13802,0.17979579
EID_2748,0.20963375
EID_17346,0.22356625
EID_1171,0.15828556
EID_1552,0.17035809
EID_20674,0.15828556
EID_2475,0.15828556
EID_16714,0.15828556
EID_7857,0.15828556
EID_3294,0.18549713
EID_2280,0.16273923
EID_10203,0.15890564
EID_22162,0.15828556
EID_10438,0.16553386
EID_12898,0.18682373
EID_4358,0.15828556
EID_6179,0.15828556
EID_2538,0.15828556
EID_13110,0.16489816
EID_24585,0.15828556
EID_1006,0.16187209
EID_11632,0.16463187
EID_21011,0.16192304
EID_16869,0.23204467
EID_20564,0.15828556
EID_12996,0.17094287
EID_1503,0.15828556
EID_23053,0.18934837
EID_22049,0.16503242
EID_4346,0.14703614
EID_1887,0.15828556
EID_16849,0.19086617
EID_10071,0.15828556
EID_11265,0.19430302
EID_12611,0.17541192
EID_25542,0.15828556
EID_11582,0.18430372
EID_19550,0.15828556
EID_5351,0.16360041
EID_3305,0.18764342
EID_18846,0.18836917
EID_24764,0.20058143
EID_2191,0.1932231
EID_6314,0.15828556
EID_23248,0.17615408
EID_4570,0.16481073
EID_16415,0.16096163
EID_11002,0.15828556
EID_20498,0.17515749
EID_7846,0.19038376
EID_24121,0.15828556
EID_7536,0.15828556
EID_2015,0.17712083
EID_7934,0.16976425
EID_20903,0.16443476
EID_17535,0.15941429
EID_19760,0.15828556
EID_9550,0.15933655
EID_4261,0.15828556
EID_19753,0.16247088
EID_13542,0.20490777
EID_24283,0.15828556
EID_7552,0.1661862
EID_11577,0.23423737
EID_3228,0.16369805
EID_17468,0.15828556
EID_15815,0.16881849
EID_2093,0.14049852
EID_21356,0.15828556
EID_12357,0.16648923
EID_18495,0.15828556
EID_5098,0.2213588
EID_12691,0.16307664
EID_13240,0.16231792
EID_19312,0.16880314
EID_23914,0.19256951
EID_23175,0.15828556
EID_15413,0.18018192
EID_4785,0.17101999
EID_25933,0.178992
EID_22705,0.15996881
EID_19350,0.15828556
EID_5369,0.16517605
EID_20410,0.15828556
EID_12557,0.15930411
EID_17678,0.15828556
EID_1342,0.19501053
EID_12230,0.16060805
EID_1311,0.15828556
EID_5860,0.15828556
EID_4259,0.20488074
EID_10209,0.15828556
EID_2300,0.1827033
EID_17408,0.18805993
EID_1883,0.1608218
EID_1053,0.16340129
EID_23610,0.17405023
EID_17585,0.15828556
EID_20845,0.15828556
EID_15683,0.15828556
EID_11976,0.1914635
EID_12031,0.17291538
EID_1711,0.15828556
EID_6239,0.17815313
EID_25541,0.15828556
EID_9308,0.15828556
EID_18168,0.18625577
EID_11934,0.15844582
EID_23472,0.20575535
EID_13731,0.16665171
EID_16069,0.15828556
EID_18276,0.16687727
EID_6141,0.1587634
EID_12061,0.15828556
EID_9450,0.17600542
EID_21730,0.18510507
EID_19506,0.15828556
EID_13552,0.17254011
EID_9945,0.15828556
EID_1924,0.18491018
EID_18453,0.1611714
EID_20225,0.15828556
EID_18673,0.1662431
EID_11420,0.15673013
EID_16631,0.15828556
EID_21237,0.17686537
EID_5015,0.1963828
EID_20179,0.21511382
EID_12073,0.15828556
EID_21147,0.15932518
EID_6714,0.16426195
EID_10645,0.1686192
EID_18298,0.17129219
EID_2640,0.16340391
EID_2318,0.15828556
EID_25226,0.21148312
EID_24099,0.15828556
EID_20938,0.15828556
EID_8377,0.16163346
EID_7023,0.16867669
EID_11385,0.16079733
EID_15016,0.15828556
EID_25794,0.16369069
EID_11494,0.15828556
EID_2425,0.15828556
EID_9847,0.15828556
EID_3570,0.15828556
EID_13573,0.15828556
EID_13780,0.1602228
EID_2949,0.16457516
EID_19834,0.16891272
EID_11384,0.16326192
EID_23154,0.16684832
EID_9337,0.1432926
EID_3653,0.16979088
EID_4850,0.15828556
EID_16283,0.15828556
EID_5107,0.15828556
EID_25156,0.15828556
EID_17223,0.15828556
EID_14695,0.17164902
EID_11374,0.15828556
EID_13672,0.16576642
EID_6782,0.14446965
EID_25074,0.15828556
EID_21087,0.15828556
EID_13017,0.15855113
EID_9947,0.15828556
EID_21221,0.15838291
EID_21639,0.18151622
EID_20333,0.15828556
EID_2970,0.15828556
EID_7624,0.16779777
EID_15741,0.14816907
EID_1312,0.15828556
EID_19575,0.15828556
EID_21047,0.1588979
EID_11969,0.15828556
EID_19145,0.15828556
EID_9871,0.15828556
EID_18852,0.15828556
EID_22326,0.16710916
EID_7259,0.1664504
EID_21920,0.17186517
EID_1436,0.15828556
EID_8261,0.15828556
EID_23228,0.22156127
EID_5560,0.15828556
EID_22357,0.17678688
EID_4816,0.16512513
EID_10000,0.17662632
EID_21908,0.15828556
EID_14887,0.16248651
EID_12497,0.1586799
EID_17976,0.15828556
EID_17356,0.17169009
EID_9785,0.16281842
EID_16224,0.15828556
EID_6020,0.16350949
EID_20716,0.21132597
EID_11351,0.17392427
EID_20899,0.15828556
EID_9718,0.1600498
EID_9479,0.15828556
EID_25048,0.162096
EID_23370,0.15828556
EID_13877,0.15828556
EID_12256,0.15891017
EID_1903,0.15828556
EID_8830,0.19616294
EID_22060,0.18278581
EID_11996,0.17975166
EID_21061,0.16948402
EID_22604,0.15828556
EID_18463,0.18816635
EID_11375,0.16920604
EID_2685,0.15828556
EID_16010,0.18185781
EID_19288,0.15828556
EID_9283,0.17363061
EID_11122,0.17088003
EID_6638,0.15851691
EID_25516,0.15828556
EID_3864,0.15828556
EID_9746,0.15828556
EID_8407,0.17263623
EID_25463,0.20433031
EID_23098,0.16384804
EID_22512,0.192725
EID_14671,0.16093381
EID_18482,0.1703259
EID_8151,0.18520764
EID_16624,0.16974273
EID_1983,0.15828556
EID_18445,0.1792448
EID_11891,0.16710784
EID_2010,0.17249295
EID_4592,0.15425839
EID_17412,0.167706
EID_24883,0.16457462
EID_15661,0.18963261
EID_11757,0.16702276
EID_2627,0.17286752
EID_13243,0.15828556
EID_10917,0.15828556
EID_4360,0.20326325
EID_13536,0.15828556
EID_10695,0.15828556
EID_5746,0.15828556
EID_1178,0.15828556
EID_15290,0.16278696
EID_3540,0.18902054
EID_14684,0.16478942
EID_7914,0.16801226
EID_23733,0.16217458
EID_5907,0.16916479
EID_5142,0.15828556
EID_7686,0.15828556
EID_12078,0.1416149
EID_4880,0.15828556
EID_1527,0.15828556
EID_15919,0.192864
EID_1260,0.16652386
EID_22377,0.17793982
EID_7876,0.15828556
EID_1213,0.15828556
EID_4161,0.16699325
EID_3214,0.15828556
EID_17651,0.16388339
EID_8005,0.15828556
EID_12852,0.17018855
EID_21465,0.15850866
EID_7371,0.15828556
EID_25687,0.15828556
EID_17222,0.15828556
EID_1994,0.15828556
EID_22384,0.266616
EID_6344,0.17424205
EID_18801,0.16501936
EID_13688,0.15828556
EID_13779,0.15828556
EID_24969,0.15828556
EID_15311,0.20515293
EID_9095,0.16715588
EID_11675,0.15828556
EID_14870,0.16270402
EID_1575,0.15828556
EID_7440,0.15828556
EID_24259,0.15828556
EID_19501,0.17484637
EID_23743,0.1635497
EID_13287,0.17534336
EID_2226,0.1664291
EID_22439,0.15828556
EID_16078,0.16488878
EID_18895,0.16107605
EID_19860,0.16167629
EID_24564,0.16957623
EID_21747,0.19528106
EID_4659,0.15828556
EID_24149,0.17047282
EID_13300,0.15828556
EID_16950,0.15828556
EID_23778,0.15828556
EID_14691,0.19313322
EID_10789,0.16083728
EID_5525,0.15828556
EID_19424,0.15828556
EID_6171,0.15933032
EID_19569,0.16626224
EID_4602,0.17542152
EID_17919,0.18091139
EID_4286,0.1821451
EID_1973,0.16191818
EID_25715,0.17155895
EID_23385,0.16361536
EID_13681,0.16419615
EID_25410,0.17858863
EID_18267,0.16136484
EID_15252,0.15828556
EID_23214,0.17190218
EID_18551,0.15828556
EID_2401,0.16732588
EID_7609,0.15828556
EID_21291,0.17489177
EID_10126,0.15828556
EID_19714,0.17621218
EID_4911,0.17153755
EID_12505,0.15828556
EID_10377,0.15828556
EID_3407,0.17466733
EID_3386,0.15828556
EID_7623,0.15828556
EID_19517,0.20127715
EID_21782,0.15828556
EID_12361,0.15828556
EID_21171,0.16879773
EID_17836,0.077916175
EID_20286,0.15828556
EID_25798,0.16576003
EID_15699,0.16682547
EID_17006,0.1629978
EID_22476,0.15828556
EID_9406,0.17999922
EID_13559,0.15828556
EID_1340,0.18711235
EID_17848,0.16184855
EID_20358,0.16463439
EID_14265,0.16771062
EID_9820,0.15828556
EID_13755,0.1658676
EID_13293,0.15828556
EID_25837,0.15828556
EID_20466,0.1765008
EID_11032,0.15828556
EID_2399,0.15828556
EID_23917,0.15828556
EID_17011,0.16625436
EID_8967,0.16309834
EID_24468,0.15828556
EID_8435,0.15828556
EID_17953,0.15828556
EID_7140,0.16091125
EID_24404,0.15828556
EID_14380,0.17144826
EID_1232,0.17597666
EID_1573,0.15828556
EID_3684,0.16622499
EID_15824,0.18221553
EID_9212,0.16956124
EID_21121,0.15828556
EID_6346,0.15828556
EID_9525,0.15828556
EID_9726,0.15876526
EID_2526,0.15828556
EID_4228,0.15828556
EID_14595,0.17750552
EID_15856,0.16479589
EID_6768,0.17033616
EID_23953,0.18307206
EID_19059,0.15828556
EID_5268,0.15828556
EID_7619,0.15828556
EID_23028,0.15828556
EID_22104,0.16595078
EID_10318,0.15828556
EID_25369,0.15866624
EID_16633,0.1881163
EID_15848,0.15828556
EID_2240,0.14448722
EID_1059,0.15828556
EID_9315,0.15828556
EID_15388,0.16908923
EID_9984,0.17385988
EID_4296,0.20006901
EID_10927,0.1653073
EID_25054,0.163455
EID_1884,0.15828556
EID_21960,0.16009308
EID_5572,0.15828556
EID_16872,0.16834018
EID_24525,0.15828556
EID_14237,0.16143775
EID_7114,0.15828556
EID_7448,0.15828556
EID_17668,0.19958371
EID_7674,0.18575597
EID_5884,0.15828556
EID_13942,0.16182157
EID_13098,0.15828556
EID_7695,0.17826498
EID_5350,0.15851505
EID_22853,0.15828556
EID_2385,0.15828556
EID_18006,0.16310562
EID_12875,0.20089175
EID_5478,0.15828556
EID_18690,0.18221976
EID_12545,0.15828556
EID_13888,0.15969765
EID_9732,0.15828556
EID_18001,0.15828556
EID_17479,0.15828556
EID_23757,0.19585279
EID_1303,0.17318387
EID_5375,0.15828556
EID_5869,0.15828556
EID_8825,0.16179955
EID_22567,0.16951337
EID_16273,0.16448045
EID_20618,0.15828556
EID_3608,0.16810302
EID_8806,0.18964168
EID_23170,0.20639756
EID_12243,0.17736319
EID_20089,0.16741055
EID_16852,0.17093956
EID_18312,0.15828556
EID_14010,0.1602933
EID_14705,0.2109356
EID_20956,0.15828556
EID_18794,0.16353521
EID_1629,0.17955795
EID_25483,0.19856402
EID_4542,0.15828556
EID_10076,0.15828556
EID_9469,0.16149563
EID_25284,0.18360125
EID_11972,0.17452355
EID_1798,0.15900674
EID_21903,0.15828556
EID_20031,0.16833168
EID_20365,0.16720645
EID_9210,0.17785563
EID_19750,0.17713924
EID_4006,0.15828556
EID_24922,0.17096852
EID_4760,0.15978661
EID_11035,0.15867327
EID_21008,0.16967387
EID_23731,0.15828556
EID_21788,0.22889024
EID_5428,0.15922992
EID_14023,0.15828556
EID_2937,0.15828556
EID_16931,0.16445936
EID_18299,0.20214196
EID_6660,0.15828556
EID_23187,0.16182913
EID_14868,0.17464188
EID_23247,0.15828556
EID_15971,0.16890179
EID_7852,0.15828556
EID_7017,0.15505005
EID_7494,0.15828556
EID_18706,0.15828556
EID_22784,0.15894441
EID_10756,0.15828556
EID_6854,0.15828556
EID_12554,0.16115636
EID_1162,0.15828556
EID_19581,0.15828556
EID_2169,0.15984012
EID_25149,0.15828556
EID_22575,0.16646901
EID_2265,0.15828556
EID_19668,0.2096501
EID_19245,0.15837707
EID_8194,0.1753718
EID_8081,0.1789795
EID_8670,0.15828556
EID_7992,0.15828556
EID_6596,0.17429432
EID_3699,0.15828556
EID_9698,0.16559546
EID_1847,0.17805237
EID_16179,0.23725682
EID_23663,0.15416963
EID_24287,0.15828556
EID_3527,0.15828556
EID_18652,0.17092969
EID_24110,0.16691908
EID_21419,0.13804916
EID_12865,0.15828556
EID_9237,0.16757873
EID_20408,0.15828556
EID_22934,0.17029825
EID_6492,0.17174836
EID_20285,0.17038222
EID_1286,0.15828556
EID_12542,0.15828556
EID_5523,0.15828556
EID_1979,0.15828556
EID_23146,0.16136596
EID_4773,0.19968931
EID_8785,0.17518859
EID_4463,0.23025696
EID_24028,0.1600914
EID_20920,0.15828556
EID_21392,0.16301781
EID_4079,0.16610514
EID_5173,0.172344
EID_22915,0.15828556
EID_18347,0.15828556
EID_7984,0.15828556
EID_25148,0.15828556
EID_4350,0.15828556
EID_6909,0.15828556
EID_10582,0.15828556
EID_6248,0.16685209
EID_10035,0.17248379
EID_24603,0.15828556
EID_1794,0.15828556
EID_9407,0.17164497
EID_2114,0.15828556
EID_21125,0.15967724
EID_15046,0.15893964
EID_8058,0.16314816
EID_1961,0.15828556
EID_23324,0.15930136
EID_21521,0.19419035
EID_11043,0.16476089
EID_6461,0.16608515
EID_10398,0.1710433
EID_20635,0.17832991
EID_22940,0.14395028
EID_8582,0.16785435
EID_12770,0.15828556
EID_15982,0.15828556
EID_19692,0.17488518
EID_18304,0.15828556
EID_13603,0.17038977
EID_6145,0.19326249
EID_16587,0.16140285
EID_16835,0.1735685
EID_8399,0.15828556
EID_7012,0.16180211
EID_20575,0.15828556
EID_20747,0.16867171
EID_3907,0.15828556
EID_22626,0.2153964
EID_4442,0.1684364
EID_18034,0.15828556
EID_16055,0.15888909
EID_21684,0.15828556
EID_17499,0.15828556
EID_1222,0.17108221
EID_17204,0.15828556
EID_22732,0.16537803
EID_8539,0.15828556
EID_23136,0.2064968
EID_24470,0.16322033
EID_17404,0.17811356
EID_21498,0.16468003
EID_19495,0.17537564
EID_23966,0.15828556
EID_1388,0.15828556
EID_7374,0.15828556
EID_25441,0.15828556
EID_16616,0.16320969
EID_7654,0.15828556
EID_4217,0.15828556
EID_9968,0.16482374
EID_17830,0.20778358
EID_12023,0.19840533
EID_24002,0.15828556
EID_11371,0.15828556
EID_11096,0.15828556
EID_24835,0.19265394
EID_17439,0.16061038
EID_6587,0.15828556
EID_21946,0.20793992
EID_5431,0.17348571
EID_4723,0.15828556
EID_11535,0.15874663
EID_2330,0.15828556
EID_23531,0.18513271
EID_8913,0.1648804
EID_21273,0.15828556
EID_11927,0.16000766
EID_1385,0.15828556
EID_15758,0.1720569
EID_1023,0.15828556
EID_8959,0.15828556
EID_12911,0.15828556
EID_15925,0.15828556
EID_17769,0.15864068
EID_19842,0.16896132
EID_15875,0.17419769
EID_21284,0.19543366
EID_24825,0.17259866
EID_23825,0.15828556
EID_13001,0.15828556
EID_25601,0.16314207
EID_24670,0.18221731
EID_24412,0.17988433
EID_18712,0.16858609
EID_21138,0.17182012
EID_19335,0.1630367
EID_16753,0.20687652
EID_24399,0.17975052
EID_12567,0.1601607
EID_22161,0.1800059
EID_12609,0.15828556
EID_22249,0.1625329
EID_5314,0.18094966
EID_1897,0.17629582
EID_22507,0.16579504
EID_2878,0.15828556
EID_10098,0.15828556
EID_18435,0.18143116
EID_8063,0.15844357
EID_3512,0.16216294
EID_24444,0.16220021
EID_9813,0.18340379
EID_25132,0.1843284
EID_5613,0.15828556
EID_14062,0.15828556
EID_20073,0.17951274
EID_12506,0.15828556
EID_1092,0.2475742
EID_15895,0.17588365
EID_1039,0.16973606
EID_22016,0.15828556
EID_6764,0.17788081
EID_17384,0.18059018
EID_8705,0.15828556
EID_14832,0.18392368
EID_16473,0.16956462
EID_11186,0.15828556
EID_7476,0.15828556
EID_19671,0.15828556
EID_14001,0.16441797
EID_10658,0.16797629
EID_6668,0.15828556
EID_13786,0.15828556
EID_11224,0.16257559
EID_13296,0.17517303
EID_22145,0.16596532
EID_6494,0.18815784
EID_1649,0.15828556
EID_20878,0.18430094
EID_3790,0.15828556
EID_9257,0.15828556
EID_14917,0.15828556
EID_22052,0.17303391
EID_1198,0.18105958
EID_8478,0.16855435
EID_2071,0.16893286
EID_1250,0.18556127
EID_9000,0.16312705
EID_17319,0.20971392
EID_21794,0.16389482
EID_23350,0.15828556
EID_16278,0.15828556
EID_3330,0.168502
EID_12584,0.15828556
EID_9354,0.1644684
EID_15007,0.15828556
EID_11656,0.18246014
EID_22526,0.1629529
EID_11027,0.15969351
EID_21588,0.17212528
EID_13717,0.15828556
EID_8073,0.15828556
EID_15972,0.1856806
EID_5730,0.15828556
EID_23968,0.19377163
EID_4299,0.1590527
EID_6302,0.1682626
EID_6974,0.15828556
EID_4829,0.15828556
EID_21139,0.15828556
EID_23456,0.15828556
EID_20110,0.17212522
EID_20342,0.16032597
EID_15238,0.21588518
EID_10349,0.16357134
EID_10077,0.15828556
EID_22330,0.15828556
EID_4368,0.15828556
EID_8859,0.15828556
EID_24277,0.15828556
EID_1061,0.16532893
EID_5597,0.16960405
EID_4820,0.15828556
EID_5863,0.15847099
EID_23680,0.1996038
EID_5542,0.15828556
EID_6203,0.15884323
EID_5355,0.16532555
EID_19669,0.16260393
EID_21725,0.15828556
EID_2138,0.15828556
EID_24278,0.15828556
EID_6591,0.17497107
EID_21056,0.18133487
EID_18759,0.15849777
EID_12059,0.15828556
EID_11077,0.19256851
EID_17216,0.17891604
EID_15655,0.18109825
EID_19017,0.16196142
EID_17846,0.199181
EID_6418,0.15839472
EID_25942,0.21067889
EID_5420,0.15828556
EID_11764,0.16916418
EID_16483,0.15828556
EID_1901,0.15828556
EID_21480,0.17736968
EID_8006,0.17885585
EID_1282,0.1648864
EID_6895,0.16636653
EID_13677,0.15828556
EID_6071,0.16047087
EID_14425,0.17083928
EID_22685,0.15828556
EID_20203,0.16673301
EID_19161,0.15828556
EID_1947,0.15828556
EID_16574,0.17159295
EID_2561,0.15828556
EID_20668,0.19124793
EID_7831,0.16861236
EID_8769,0.15828556
EID_25191,0.16487402
EID_15590,0.16862968
EID_12458,0.15828556
EID_11406,0.16255346
EID_17629,0.1645215
EID_4632,0.15828556
EID_18455,0.16364852
EID_23077,0.15828556
EID_25024,0.15828556
EID_6269,0.16584326
EID_12100,0.15828556
EID_23190,0.15828556
EID_9030,0.20730932
EID_12359,0.22632888
EID_12041,0.15828556
EID_2019,0.15828556
EID_22974,0.15828556
EID_10351,0.17726731
EID_23630,0.16282843
EID_7309,0.16554062
EID_19821,0.15828556
EID_4033,0.15828556
EID_3435,0.15828556
EID_5759,0.16261922
EID_12826,0.1584421
EID_8148,0.16484486
EID_16088,0.22189865
EID_15783,0.15828556
EID_19521,0.16828083
EID_13016,0.15828556
EID_13708,0.15828556
EID_4237,0.15828556
EID_3620,0.15828556
EID_10042,0.15828556
EID_8833,0.18083923
EID_21028,0.19882265
EID_3485,0.1655101
EID_23372,0.16247329
EID_19410,0.14705624
EID_6598,0.15828556
EID_25371,0.15828556
EID_19483,0.15828556
EID_22826,0.16531003
EID_23606,0.15828556
EID_9346,0.15828556
EID_1608,0.16389893
EID_1603,0.15828556
EID_23041,0.15235238
EID_7801,0.15828556
EID_22456,0.16719827
EID_24428,0.17346409
EID_10811,0.16224924
EID_24566,0.18242887
EID_2531,0.19481117
EID_10878,0.15959589
EID_19548,0.16794764
EID_11988,0.16587241
EID_11378,0.15828556
EID_9896,0.18386014
EID_17323,0.15828556
EID_24976,0.15828556
EID_11249,0.16651942
EID_20395,0.15828556
EID_18262,0.16339074
EID_14670,0.22749844
EID_12880,0.1664951
EID_1406,0.15828556
EID_23014,0.16253398
EID_5224,0.15828556
EID_3232,0.15828556
EID_22327,0.1796185
EID_2285,0.15828556
EID_20468,0.17041768
EID_4443,0.17139728
EID_15641,0.16394687
EID_8106,0.15828556
EID_13958,0.15828556
EID_10214,0.15828556
EID_17739,0.20470324
EID_13347,0.1640845
EID_23453,0.19390097
EID_1477,0.15859239
EID_20224,0.2081374
EID_2362,0.15944155
EID_21421,0.15828556
EID_7860,0.16936344
EID_10286,0.17270201
EID_7184,0.15828556
EID_21742,0.16362451
EID_21610,0.15891406
EID_19375,0.17169866
EID_18564,0.22185609
EID_19108,0.15828556
EID_17928,0.15828556
EID_25613,0.15828556
EID_23787,0.16120449
EID_2392,0.18403372
EID_7574,0.16768856
EID_9810,0.15828556
EID_14332,0.15828556
EID_20937,0.15828556
EID_7827,0.16881993
EID_7457,0.17453803
EID_11152,0.15828556
